zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
10952,STANDARD,0,Monsey,Airmont-Kaser,Chestnut Ridge-Suffern-Wesley Hills,NY,Rockland County,America/New_York,845,NA,US,41.11,-74.08,43610
10954,STANDARD,0,Nanuet,Bardonia,,NY,Rockland County,America/New_York,845-914,NA,US,41.09,-74.01,22970
10956,STANDARD,0,New City,,Clarkstown,NY,Rockland County,America/New_York,845,NA,US,41.15,-73.99,31690
10958,STANDARD,0,New Hampton,,,NY,Orange County,America/New_York,845-914,NA,US,41.34,-74.45,3220
10960,STANDARD,0,Nyack,Grand View-on-hudson-Grnd Vw Hudsn,Central Nyack-Grandview-Grandview On Hudson-South Nyack-Upper Grandview-Upper Nyack,NY,Rockland County,America/New_York,845-914,NA,US,41.09,-73.92,13450
10962,STANDARD,0,Orangeburg,,,NY,Rockland County,America/New_York,845,NA,US,41.05,-73.94,4990
10963,STANDARD,0,Otisville,,,NY,Orange County,America/New_York,845,NA,US,41.47,-74.53,2410
10964,STANDARD,0,Palisades,,,NY,Rockland County,America/New_York,845,NA,US,41.02,-73.91,1420
10965,STANDARD,0,Pearl River,,Chestnut Ridge,NY,Rockland County,America/New_York,845-914,NA,US,41.06,-74,14920
10968,STANDARD,0,Piermont,,Grand View-on-hudson,NY,Rockland County,America/New_York,845-914,NA,US,41.04,-73.92,2130
10969,STANDARD,0,Pine Island,,,NY,Orange County,America/New_York,845,NA,US,41.29,-74.49,1220
10970,STANDARD,0,Pomona,,Mount Ivy,NY,Rockland County,America/New_York,845,NA,US,41.18,-74.05,9570
10973,STANDARD,0,Slate Hill,,,NY,Orange County,America/New_York,845,NA,US,41.37,-74.49,2130
10974,STANDARD,0,Sloatsburg,,,NY,Rockland County,America/New_York,845,NA,US,41.16,-74.19,3030
10975,STANDARD,0,Southfields,,,NY,Orange County,America/New_York,845,NA,US,41.25,-74.17,280
10976,STANDARD,0,Sparkill,,,NY,Rockland County,America/New_York,845,NA,US,41.02,-73.93,1410
10977,STANDARD,0,Spring Valley,Chestnut Rdg-Chestnut Ridge-New Square,Kaser-New Hempstead-Wesley Hills,NY,Rockland County,America/New_York,845-914,NA,US,41.12,-74.05,63270
10980,STANDARD,0,Stony Point,,Grassy Point,NY,Rockland County,America/New_York,845,NA,US,41.22,-73.99,13230
10983,STANDARD,0,Tappan,,,NY,Rockland County,America/New_York,845,NA,US,41.02,-73.95,5820
10984,STANDARD,0,Thiells,,,NY,Rockland County,America/New_York,845,NA,US,41.2,-74.01,2500
10985,STANDARD,0,Thompson Ridge,Thompson Rdg,,NY,Orange County,America/New_York,845,NA,US,41.58,-74.37,330
10986,STANDARD,0,Tomkins Cove,,,NY,Rockland County,America/New_York,845,NA,US,41.27,-73.98,1730
10987,STANDARD,0,Tuxedo Park,,Tuxedo,NY,Orange County,America/New_York,845,NA,US,41.2,-74.2,3670
10989,STANDARD,0,Valley Cottage,Vly Cottage,,NY,Rockland County,America/New_York,845,NA,US,41.11,-73.94,9120
10990,STANDARD,0,Warwick,,,NY,Orange County,America/New_York,845,NA,US,41.25,-74.35,18600
10992,STANDARD,0,Washingtonville,Washingtonvle,,NY,Orange County,America/New_York,845,NA,US,41.42,-74.15,8980
10993,STANDARD,0,West Haverstraw,W Haverstraw,,NY,Rockland County,America/New_York,845,NA,US,41.21,-73.97,4630
10994,STANDARD,0,West Nyack,,,NY,Rockland County,America/New_York,845,NA,US,41.09,-73.96,7430
10996,STANDARD,0,West Point,,United States Military Acade-West Point Military Reservat,NY,Orange County,America/New_York,845,NA,US,41.39,-73.97,3280
10998,STANDARD,0,Westtown,,,NY,Orange County,America/New_York,845,NA,US,41.32,-74.54,3180
11001,STANDARD,0,Floral Park,Bellerose Vil-Bellerose Village-S Floral Park-South Floral Park,Bellerose Terrace-Bellrose Village-So Floral Park,NY,Nassau County,America/New_York,516-718,NA,US,40.72,-73.7,26970
11003,STANDARD,0,Elmont,Alden Manor-Floral Park-Meacham,Argo Village-Locustwood,NY,Nassau County,America/New_York,516,NA,US,40.7,-73.7,44160
11004,STANDARD,0,Glen Oaks,Floral Park,,NY,Queens County,America/New_York,516-718,NA,US,40.74,-73.71,12390
11005,STANDARD,0,Floral Park,,,NY,Queens County,America/New_York,212,NA,US,40.76,-73.71,1830
11010,STANDARD,0,Franklin Square,Franklin Sq,,NY,Nassau County,America/New_York,516,NA,US,40.7,-73.67,23400
11020,STANDARD,0,Great Neck,Lake Success,Great Nk-Grt Neck-Gt Neck-University Gardens,NY,Nassau County,America/New_York,516,NA,US,40.77,-73.71,6230
11021,STANDARD,0,Great Neck,Great Nck Plz-Great Neck Plaza,Allenwood-Great Neck Estates-Kensington-Russell Gardens-Saddle Rock Estates-Thomaston,NY,Nassau County,America/New_York,516,NA,US,40.78,-73.73,17310
11023,STANDARD,0,Great Neck,,Harbor Hills-Old Village-Saddle Rock,NY,Nassau County,America/New_York,516,NA,US,40.8,-73.73,8930
11024,STANDARD,0,Great Neck,Kings Point,Kenilworth-Usmma,NY,Nassau County,America/New_York,516,NA,US,40.82,-73.74,6710
11030,STANDARD,0,Manhasset,Plandome,,NY,Nassau County,America/New_York,516,NA,US,40.79,-73.69,18210
11040,STANDARD,0,New Hyde Park,Garden City P-Garden City Park-Hillside Manor-Hillside Mnr-Manhasset Hil-Manhasset Hills-N New Hyde Pk-North Hills-North New Hyde Park,Gdn City Park-Herricks-Lake Success-Lakeville Estates-N H P-No New Hyde Park,NY,Nassau County,America/New_York,516,NA,US,40.73,-73.68,42610
11042,STANDARD,0,New Hyde Park,N New Hyde Pk-North New Hyde Park,Lake Success,NY,Nassau County,America/New_York,516,NA,US,40.76,-73.7,380
11050,STANDARD,0,Port Washington,Prt Washingtn-Sands Point,Baxter Estates-Harbor Acres-Manorhaven-Port Wash-Pr Wash-Pr Wshngtn-Pt Wash-The Terrace,NY,Nassau County,America/New_York,516,NA,US,40.82,-73.68,29680
11096,STANDARD,0,Inwood,Far Rockaway,Inwood Finance,NY,Nassau County,America/New_York,516-718-347-929,NA,US,40.62,-73.75,7670
11101,STANDARD,0,Long Island City,Astoria-Long Is City,Queens,NY,Queens County,America/New_York,347-718,NA,US,40.74,-73.93,28280
11102,STANDARD,0,Astoria,Long Is City-Long Island City,Queens,NY,Queens County,America/New_York,718,NA,US,40.77,-73.93,31820
11103,STANDARD,0,Astoria,Long Is City-Long Island City,Queens,NY,Queens County,America/New_York,718,NA,US,40.76,-73.91,33520
11104,STANDARD,0,Sunnyside,Astoria-Long Is City-Long Island City,Queens,NY,Queens County,America/New_York,212,NA,US,40.74,-73.92,25670
11105,STANDARD,0,Astoria,Long Is City-Long Island City,,NY,Queens County,America/New_York,212,NA,US,40.78,-73.91,32260
11106,STANDARD,0,Astoria,Long Is City-Long Island City,Queens,NY,Queens County,America/New_York,718,NA,US,40.76,-73.93,35830
11109,STANDARD,0,Long Island City,Long Is City,Queens,NY,Queens County,America/New_York,718-347,NA,US,40.75,-73.96,5600
11201,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-929,NA,US,40.69,-73.99,49500
11203,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.64,-73.94,64970
11204,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.62,-73.98,76700
11205,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,212,NA,US,40.69,-73.97,38330
11206,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917,NA,US,40.7,-73.94,70670
11207,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.67,-73.89,78830
11208,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.67,-73.87,85530
11209,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.62,-74.03,62070
11210,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718-917-929-347,NA,US,40.63,-73.95,58560
11211,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917,NA,US,40.71,-73.95,54880
11212,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.66,-73.91,71850
11213,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917-929,NA,US,40.67,-73.94,54280
11214,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.6,-74,80680
11215,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.66,-73.99,57840
11216,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917-929,NA,US,40.68,-73.95,43790
11217,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,646-718,NA,US,40.68,-73.98,29350
11218,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.64,-73.98,71050
11219,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.63,-74,94890
11220,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.64,-74.02,111430
11221,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.69,-73.93,63630
11222,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917,NA,US,40.73,-73.95,32690
11223,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.6,-73.97,67530
11224,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,212,NA,US,40.58,-73.99,36070
11225,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.66,-73.95,50680
11226,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.65,-73.96,89750
11228,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.62,-74.01,38150
11229,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917-929,NA,US,40.6,-73.94,71470
11230,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.62,-73.97,77620
11231,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.68,-74.01,30180
11232,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.66,-74.01,25010
11233,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.68,-73.92,54720
11234,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-917-929-718,NA,US,40.61,-73.91,79070
11235,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.58,-73.95,69930
11236,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.64,-73.9,84350
11237,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718,NA,US,40.7,-73.92,39670
11238,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-917-929-646,NA,US,40.68,-73.96,45910
11239,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,212,NA,US,40.65,-73.88,11980
11241,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718-929,NA,US,40.64,-73.94,0
11242,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,929-347-718,NA,US,40.64,-73.94,43
11243,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,646,NA,US,40.64,-73.94,128
11249,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,347-718,NA,US,40.64,-73.94,0
11252,STANDARD,0,Brooklyn,Fort Hamilton,,NY,Kings County,America/New_York,212,NA,US,40.64,-73.94,26
11256,STANDARD,0,Brooklyn,,,NY,Kings County,America/New_York,718,NA,US,40.64,-73.94,0
11351,STANDARD,0,Flushing,,Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.78,-73.83,0
11354,STANDARD,0,Flushing,,Linden Hill-Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.77,-73.84,52240
11355,STANDARD,0,Flushing,,Queens,NY,Queens County,America/New_York,917-929-347-718,NA,US,40.75,-73.82,90920
11356,STANDARD,0,College Point,Flushing,Queens,NY,Queens County,America/New_York,212,NA,US,40.78,-73.84,24010
11357,STANDARD,0,Whitestone,Beechhurst-Flushing-Malba,Queens,NY,Queens County,America/New_York,347,NA,US,40.79,-73.81,37080
11358,STANDARD,0,Flushing,,Queens-Sta A,NY,Queens County,America/New_York,212,NA,US,40.76,-73.8,35170
11359,STANDARD,0,Bayside,Flushing-Fort Totten,Queens,NY,Queens County,America/New_York,347,NA,US,40.79,-73.78,0
11360,STANDARD,0,Bayside,Flushing,Bay Terrace-Queens,NY,Queens County,America/New_York,347-718,NA,US,40.78,-73.78,17360
11361,STANDARD,0,Bayside,Flushing,Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.76,-73.77,25800
11362,STANDARD,0,Little Neck,Douglaston-Flushing,Horace Harding-Queens,NY,Queens County,America/New_York,212,NA,US,40.76,-73.74,16430
11363,STANDARD,0,Little Neck,Douglaston-Flushing,Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.77,-73.75,6400
11364,STANDARD,0,Oakland Gardens,Bayside-Bayside Hills-Flushing-Hollis Hills-Oakland Gdns,Queens,NY,Queens County,America/New_York,718-347-917-929,NA,US,40.75,-73.76,33810
11365,STANDARD,0,Fresh Meadows,Flushing,Pomonok-Queens,NY,Queens County,America/New_York,718,NA,US,40.74,-73.79,40550
11366,STANDARD,0,Fresh Meadows,Flushing,Queens-Utopia,NY,Queens County,America/New_York,718,NA,US,40.73,-73.79,13390
11367,STANDARD,0,Flushing,Kew Garden Hl-Kew Gardens Hills,Queens,NY,Queens County,America/New_York,718,NA,US,40.73,-73.83,38200
11368,STANDARD,0,Corona,Flushing,Queens,NY,Queens County,America/New_York,718,NA,US,40.74,-73.85,100270
11369,STANDARD,0,East Elmhurst,Flushing,Queens,NY,Queens County,America/New_York,212,NA,US,40.76,-73.88,34610
11370,STANDARD,0,East Elmhurst,Flushing,Queens-Trainsmeadow,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.77,-73.89,25770
11371,STANDARD,0,Flushing,East Elmhurst-La Guardia Airport-La Gurda Arpt,Queens,NY,Queens County,America/New_York,212,NA,US,40.77,-73.87,97
11372,STANDARD,0,Jackson Heights,Flushing-Jackson Hts,Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.75,-73.88,65030
11373,STANDARD,0,Elmhurst,Flushing,Queens,NY,Queens County,America/New_York,347-917-929-718,NA,US,40.74,-73.88,97860
11374,STANDARD,0,Rego Park,Flushing,Queens-Rego Pk,NY,Queens County,America/New_York,347-718,NA,US,40.72,-73.86,40580
11375,STANDARD,0,Forest Hills,Flushing,Forest Hls-Parkside-Queens,NY,Queens County,America/New_York,347-718,NA,US,40.72,-73.84,63430
11377,STANDARD,0,Woodside,Flushing,Queens,NY,Queens County,America/New_York,718-347-917-929,NA,US,40.74,-73.9,84100
11378,STANDARD,0,Maspeth,Flushing,Queens,NY,Queens County,America/New_York,347-718,NA,US,40.72,-73.9,33470
11379,STANDARD,0,Middle Village,Flushing-Middle Vlg,Elmhurst-Queens,NY,Queens County,America/New_York,212,NA,US,40.71,-73.88,32860
11385,STANDARD,0,Ridgewood,Flushing-Glendale,Fresh Pond-Queens,NY,Queens County,America/New_York,347-718,NA,US,40.7,-73.89,90970
11411,STANDARD,0,Cambria Heights,Cambria Hts-Jamaica,Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.69,-73.73,17930
11412,STANDARD,0,Saint Albans,Jamaica,St Albans,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.69,-73.75,32970
11413,STANDARD,0,Springfield Gardens,Jamaica-Laurelton-Rosedale-Saint Albans-Sprngfld Gdns,Queens,NY,Queens County,America/New_York,516-718,NA,US,40.66,-73.75,37120
11414,STANDARD,0,Howard Beach,Jamaica,Queens,NY,Queens County,America/New_York,212,NA,US,40.66,-73.84,23540
11415,STANDARD,0,Kew Gardens,Jamaica,Queens,NY,Queens County,America/New_York,347-718,NA,US,40.71,-73.83,17130
11416,STANDARD,0,Ozone Park,Jamaica,Queens,NY,Queens County,America/New_York,718,NA,US,40.68,-73.85,24480
11417,STANDARD,0,Ozone Park,Jamaica,Queens,NY,Queens County,America/New_York,212,NA,US,40.68,-73.84,28750
11418,STANDARD,0,Richmond Hill,Jamaica,Kew Gardens-Queens,NY,Queens County,America/New_York,347-917-929-718,NA,US,40.7,-73.84,34440
11419,STANDARD,0,South Richmond Hill,Jamaica-S Richmond Hl,Queens-S Richmond Hill,NY,Queens County,America/New_York,718-347-917-929,NA,US,40.69,-73.82,44380
11420,STANDARD,0,South Ozone Park,Jamaica-S Ozone Park,Queens,NY,Queens County,America/New_York,718,NA,US,40.67,-73.81,43510
11421,STANDARD,0,Woodhaven,Jamaica,Queens,NY,Queens County,America/New_York,212,NA,US,40.69,-73.85,38570
11422,STANDARD,0,Rosedale,Jamaica,Queens,NY,Queens County,America/New_York,516-718,NA,US,40.66,-73.73,28400
11423,STANDARD,0,Hollis,Jamaica,Queens,NY,Queens County,America/New_York,718,NA,US,40.71,-73.76,28290
11426,STANDARD,0,Bellerose,Jamaica,Queens,NY,Queens County,America/New_York,718-516,NA,US,40.74,-73.72,17860
11427,STANDARD,0,Queens Village,Bellerose Manor-Bellrs Manor-Jamaica-Queens Vlg,Hollis Hills-Queens,NY,Queens County,America/New_York,212,NA,US,40.73,-73.75,22080
11428,STANDARD,0,Queens Village,Bellerose Manor-Bellrs Manor-Jamaica-Queens Vlg,Queens,NY,Queens County,America/New_York,718,NA,US,40.72,-73.74,18820
11429,STANDARD,0,Queens Village,Jamaica-Queens Vlg,Queens,NY,Queens County,America/New_York,347-718-917-929,NA,US,40.71,-73.74,22950
11430,STANDARD,0,Jamaica,Jf Kennedy Ap-Jfk Airport-John F Kennedy Airport,Queens,NY,Queens County,America/New_York,718,NA,US,40.65,-73.79,230
11432,STANDARD,0,Jamaica,,Jamaica Est-Queens,NY,Queens County,America/New_York,718-347,NA,US,40.72,-73.79,56310
11433,STANDARD,0,Jamaica,Addisleigh Park-Addisleigh Pk,Queens,NY,Queens County,America/New_York,347-718,NA,US,40.7,-73.79,30750
11434,STANDARD,0,Jamaica,Addisleigh Park-Addisleigh Pk-Rochdale Vill-Rochdale Village,Queens-Rochdale,NY,Queens County,America/New_York,516-718,NA,US,40.68,-73.78,55670
11435,STANDARD,0,Jamaica,Briarwood,Queens,NY,Queens County,America/New_York,718-347-917-929,NA,US,40.7,-73.81,49620
11436,STANDARD,0,Jamaica,S Ozone Park-South Ozone Park,Queens-S Ozone Pk,NY,Queens County,America/New_York,718,NA,US,40.68,-73.8,17450
11501,STANDARD,0,Mineola,,,NY,Nassau County,America/New_York,516,NA,US,40.75,-73.64,19150
11507,STANDARD,0,Albertson,,,NY,Nassau County,America/New_York,516-718,NA,US,40.77,-73.64,7610
11509,STANDARD,0,Atlantic Beach,Atlantic Bch,,NY,Nassau County,America/New_York,516,NA,US,40.59,-73.73,2290
11510,STANDARD,0,Baldwin,N Baldwin-North Baldwin,Baldwin Harbor,NY,Nassau County,America/New_York,516,NA,US,40.66,-73.61,32870
11514,STANDARD,0,Carle Place,,,NY,Nassau County,America/New_York,516-631,NA,US,40.75,-73.61,4590
11516,STANDARD,0,Cedarhurst,,,NY,Nassau County,America/New_York,516,NA,US,40.63,-73.73,7990
11518,STANDARD,0,East Rockaway,,E Rockaway,NY,Nassau County,America/New_York,516,NA,US,40.64,-73.66,10240
11520,STANDARD,0,Freeport,,,NY,Nassau County,America/New_York,516,NA,US,40.65,-73.58,42530
11530,STANDARD,0,Garden City,Garden City S-Garden City South-Stewart Manor,Mitchell Field-Roosevelt Field,NY,Nassau County,America/New_York,631-718-516,NA,US,40.72,-73.64,28860
11542,STANDARD,0,Glen Cove,,,NY,Nassau County,America/New_York,516,NA,US,40.86,-73.63,23880
11545,STANDARD,0,Glen Head,,Brookville-Muttontown-Old Brookville-Roslyn Harbor-Upper Brookville,NY,Nassau County,America/New_York,516,NA,US,40.84,-73.61,11620
11548,STANDARD,0,Greenvale,,Brookville-E Hills-East Hills-Old Brookville-Roslyn Harbor,NY,Nassau County,America/New_York,516,NA,US,40.81,-73.63,1270
11550,STANDARD,0,Hempstead,S Hempstead-South Hempstead,,NY,Nassau County,America/New_York,516-718,NA,US,40.7,-73.61,52300
11552,STANDARD,0,West Hempstead,W Hempstead,Lakeview,NY,Nassau County,America/New_York,516,NA,US,40.69,-73.65,24880
11553,STANDARD,0,Uniondale,,Mitchell Field,NY,Nassau County,America/New_York,516,NA,US,40.7,-73.59,25970
11554,STANDARD,0,East Meadow,,E Meadow,NY,Nassau County,America/New_York,516,NA,US,40.71,-73.55,37020
11556,STANDARD,0,Uniondale,,,NY,Nassau County,America/New_York,516,NA,US,40.72,-73.58,14
11557,STANDARD,0,Hewlett,,Hewlett Bay-Hewlett Bay Park-Hewlett Harbor,NY,Nassau County,America/New_York,516,NA,US,40.64,-73.69,8080
11558,STANDARD,0,Island Park,,Barnum Island-Harbor Island-Harbor Isle,NY,Nassau County,America/New_York,516,NA,US,40.6,-73.64,7560
11559,STANDARD,0,Lawrence,,Meadowmere Park,NY,Nassau County,America/New_York,516-718,NA,US,40.6,-73.71,8450
11560,STANDARD,0,Locust Valley,,Lattingtown-Matinecock,NY,Nassau County,America/New_York,516,NA,US,40.88,-73.58,6320
11561,STANDARD,0,Long Beach,E Atlantc Bch-E Atlantic Beach-East Atlantic Beach-Lido Beach,,NY,Nassau County,America/New_York,516,NA,US,40.59,-73.65,31560
11563,STANDARD,0,Lynbrook,,,NY,Nassau County,America/New_York,516,NA,US,40.65,-73.67,21470
11565,STANDARD,0,Malverne,,,NY,Nassau County,America/New_York,516,NA,US,40.67,-73.67,8900
11566,STANDARD,0,Merrick,N Merrick-North Merrick,,NY,Nassau County,America/New_York,516,NA,US,40.65,-73.55,35900
11568,STANDARD,0,Old Westbury,Westbury,,NY,Nassau County,America/New_York,516-631-718,NA,US,40.78,-73.59,3240
11570,STANDARD,0,Rockville Centre,Rockville Ctr,Lakeview-Rockville Center-Rvc,NY,Nassau County,America/New_York,516,NA,US,40.66,-73.63,27160
