OBJECTID_1,ZIP,NAME,STATE,COUNTYNAME,TotalPopulation,PercentGenZ,PercentMillenial,PercentGenX,PercentBoomer,PercentSilentGen,MedianHouseholdIncome,PercentHispanic,PercentMinority,PercentBelowPoverty,PercentPopGroupLiving,PlaceNames,Cases_1,LabelY,Shape__Area,Shape__Length,Shape_Length,Shape_Area,OBJECTID
20,,,,LEE,,,,,,,,,,,,,0,0,2539708.16726685,32986.93904176,32986.9390671668,2539707.97987801,19
21,,,,COLLIER,,,,,,,,,,,,,0,0,1526978.40818024,24465.4570550341,24465.457045765,1526978.44085495,20
22,,,,DADE,,,,,,,,,,,,,0,0,21620069.6851425,172808.526178202,172808.525314179,21620069.7674691,21
23,,,,SANTA ROSA,,,,,,,,,,,,,0,0,20776839.6759911,84851.508958513,84851.5091092499,20776839.6928896,22
24,,,,WALTON,,,,,,,,,,,,,0,0,25819343.1884003,58849.1622676987,58849.1620556299,25819343.0253003,23
25,,,,JACKSON,,,,,,,,,,,,,0,0,350126.106887817,38151.2941455544,38151.2935713213,350125.912702539,24
26,,,,NASSAU,,,,,,,,,,,,,0,0,1365345.22247314,108732.126311913,108732.12838927,1365345.22434183,25
27,,,,CHARLOTTE,,,,,,,,,,,,,0,0,13213915.8474579,125160.851647064,125160.851221669,13213915.6975693,26
28,,,,SARASOTA,,,,,,,,,,,,,0,0,6863566.96386719,30899.4107251894,30899.4099825539,6863567.0333307,27
29,,,,ESCAMBIA,,,,,,,,,,,,,0,0,34861056.0433083,171299.927710333,171299.927261635,34861056.3322603,28
30,,,,FRANKLIN,,,,,,,,,,,,,SUPPRESSED,-3,32646812.2768707,123850.152523782,123850.152116326,32646812.063295,29
31,,,,Unknown,,,,,,,,,,,,,0,0,426757389.663452,73231.2921286601,73231.2921286601,426757389.664008,30
32,32008,BRANFORD,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,92863518.4369507,72945.3935026124,72945.393056643,92863518.4129187,31
33,32038,FORT WHITE,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,414061.782226562,43816.7706212742,43816.7712553883,414061.751970305,32
34,32619,BELL,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,293938838.649384,107921.661314824,107921.661640341,293938838.572971,33
35,32643,HIGH SPRINGS,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,105166607.239319,69542.5147746019,69542.5148161412,105166607.233862,34
36,32669,NEWBERRY,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,37721728.7492371,44238.8625585951,44238.8622190654,37721728.5972198,35
37,32680,OLD TOWN,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,885566.896575928,47707.378872815,47707.3792022236,885566.867264704,36
38,32693,TRENTON,,GILCHRIST,,,,,,,,,,,,,SUPPRESSED,-3,389500511.221252,131864.956363289,131864.956331559,389500511.713339,37
39,32033,ELKTON,,PUTNAM,,,,,,,,,,,,,0,0,909.030364990234,339.463502301629,339.463340188894,909.030415442037,38
40,32043,GREEN COVE SPRINGS,,PUTNAM,,,,,,,,,,,,,0,0,33665435.6778259,45266.6067859453,45266.606372396,33665435.6272431,39
41,32092,SAINT AUGUSTINE,,PUTNAM,,,,,,,,,,,,,0,0,117703.50668335,20080.4285144043,20080.4281407522,117703.379433013,40
42,32110,BUNNELL,,PUTNAM,,,,,,,,,,,,,0,0,17641.8134460449,4133.61642939432,4133.61640741149,17641.8124055575,41
43,32112,CRESCENT CITY,,PUTNAM,,,,,,,,,,,,,<5,-2,197534955.63739,112768.629821891,112768.630148539,197534955.648569,42
44,32113,CITRA,,PUTNAM,,,,,,,,,,,,,0,0,603820.360015869,7828.75603080579,7828.75597586219,603820.432971652,43
45,32131,EAST PALATKA,,PUTNAM,,,,,,,,,,,,,12,12,112104304.403107,57750.3938555712,57750.394173459,112104304.258974,44
46,32134,FORT MC COY,,PUTNAM,,,,,,,,,,,,,0,0,146246211.465454,113181.607935815,113181.608337813,146246211.280335,45
47,32139,GEORGETOWN,,PUTNAM,,,,,,,,,,,,,0,0,42420735.5143127,37720.2837772248,37720.2835017961,42420735.794668,46
48,32140,FLORAHOME,,PUTNAM,,,,,,,,,,,,,0,0,83185730.8138733,47182.1827316082,47182.1824383805,83185730.8171449,47
49,32145,HASTINGS,,PUTNAM,,,,,,,,,,,,,0,0,60134.3468933105,16042.4409062512,16042.4410604199,60134.3412111383,48
50,32148,INTERLACHEN,,PUTNAM,,,,,,,,,,,,,5 to 9,-1,231900436.432037,80608.7491113123,80608.749047169,231900436.457008,49
51,32177,PALATKA,,PUTNAM,,,,,,,,,,,,,23,23,716489322.172302,182965.974313943,182965.973542255,716489322.640607,50
52,32180,PIERSON,,PUTNAM,,,,,,,,,,,,,0,0,17803170.1351013,30234.0724727663,30234.0726404994,17803169.7091694,51
53,32181,POMONA PARK,,PUTNAM,,,,,,,,,,,,,0,0,75539640.1892395,54068.1962003413,54068.1963317191,75539640.0939976,52
54,32187,SAN MATEO,,PUTNAM,,,,,,,,,,,,,0,0,70327222.0010071,46562.0176060841,46562.0175432009,70327221.7546191,53
55,32189,SATSUMA,,PUTNAM,,,,,,,,,,,,,<5,-2,64886244.307312,48158.6457310908,48158.6457117206,64886244.2788577,54
56,32190,SEVILLE,,PUTNAM,,,,,,,,,,,,,0,0,545596.919647217,14154.0404428847,14154.0407224717,545596.954843895,55
57,32193,WELAKA,,PUTNAM,,,,,,,,,,,,,0,0,18600589.8025513,30181.7294402192,30181.7295824403,18600589.8697834,56
58,32640,HAWTHORNE,,PUTNAM,,,,,,,,,,,,,0,0,225371504.280853,78074.0923454082,78074.0926417368,225371504.198699,57
59,32656,KEYSTONE HEIGHTS,,PUTNAM,,,,,,,,,,,,,0,0,64722.8811340332,9124.82994384004,9124.82984379611,64722.8942667284,58
60,32666,MELROSE,,PUTNAM,,,,,,,,,,,,,0,0,104954562.842682,72160.0164370457,72160.0167816264,104954562.828704,59
61,32059,LEE,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,12349842.2195129,14868.8997837895,14868.8997249958,12349842.2386126,60
62,32066,MAYO,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,70446254.8426514,98390.8558203045,98390.8556268709,70446254.8694654,61
63,32331,GREENVILLE,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,225150173.146149,110689.510740023,110689.510239415,225150172.629748,62
64,32336,LAMONT,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,329762114.106903,126233.829054498,126233.829043409,329762114.193714,63
65,32340,MADISON,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,26301150.3755798,36150.1887648318,36150.1887615172,26301150.5692139,64
66,32347,PERRY,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,711803342.136414,197891.159975164,197891.159133877,711803341.948905,65
67,32348,PERRY,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,962392498.030426,203620.220859063,203620.220556555,962392498.362755,66
68,32356,SALEM,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,56474968.1939392,43160.0449179645,43160.0447982719,56474967.9558191,67
69,32359,STEINHATCHEE,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,247775330.719482,100696.661897592,100696.661746381,247775330.859584,68
70,323MX,,,TAYLOR,,,,,,,,,,,,,SUPPRESSED,-3,42281132.1627197,42179.5374251008,42179.5374423857,42281132.1032193,69
71,324MX,,,OKALOOSA,,,,,,,,,,,,,0,0,258.674812316895,493.085315385692,493.085275110987,258.671462078927,70
72,32531,BAKER,,OKALOOSA,,,,,,,,,,,,,0,0,526986154.136642,129844.841829555,129844.841861253,526986154.098394,71
73,32536,CRESTVIEW,,OKALOOSA,,,,,,,,,,,,,<5,-2,171509694.186295,95856.2310998275,95856.2305034729,171509694.294727,72
74,32539,CRESTVIEW,,OKALOOSA,,,,,,,,,,,,,10,10,385483353.799179,119833.43330197,119833.432984994,385483353.439088,73
75,32541,DESTIN,,OKALOOSA,,,,,,,,,,,,,26,26,18845792.6624527,24600.1974273464,24600.1973548237,18845792.5829762,74
76,32542,EGLIN AFB,,OKALOOSA,,,,,,,,,,,,,<5,-2,14507009.2296982,30394.2049333038,30394.2043887497,14507009.0779178,75
77,32544,HURLBURT FIELD,,OKALOOSA,,,,,,,,,,,,,0,0,10327539.065567,27332.5700769207,27332.5700811556,10327539.1288548,76
78,32547,FORT WALTON BEACH,,OKALOOSA,,,,,,,,,,,,,30,30,280128274.882278,119439.392797625,119439.392945638,280128275.134356,77
79,32548,FORT WALTON BEACH,,OKALOOSA,,,,,,,,,,,,,11,11,21549750.9791489,72608.3789464555,72608.3787653459,21549750.8767674,78
80,32550,MIRAMAR BEACH,,OKALOOSA,,,,,,,,,,,,,0,0,9176.43888092041,1968.9909744991,1968.99093920331,9176.40971925957,79
81,32564,HOLT,,OKALOOSA,,,,,,,,,,,,,0,0,266113582.173347,95760.052149954,95760.0523651975,266113581.798079,80
82,32566,NAVARRE,,OKALOOSA,,,,,,,,,,,,,0,0,6273388.88195038,16683.2903491325,16683.2903112368,6273388.77959946,81
83,32567,LAUREL HILL,,OKALOOSA,,,,,,,,,,,,,0,0,241035004.077721,88210.4483354503,88210.4477767654,241035004.040388,82
84,32569,MARY ESTHER,,OKALOOSA,,,,,,,,,,,,,<5,-2,17728938.8619232,51071.1149770633,51071.1150546135,17728938.9538692,83
85,32578,NICEVILLE,,OKALOOSA,,,,,,,,,,,,,18,18,170425481.332397,93907.855804918,93907.8556156564,170425481.399779,84
86,32579,SHALIMAR,,OKALOOSA,,,,,,,,,,,,,5 to 9,-1,30774415.8567429,50796.7519042018,50796.7517107834,30774415.7534021,85
87,32580,VALPARAISO,,OKALOOSA,,,,,,,,,,,,,0,0,157459118.2211,107425.016410146,107425.015484397,157459118.648516,86
88,32583,MILTON,,OKALOOSA,,,,,,,,,,,,,0,0,12773374.8038635,34544.6673752837,34544.6674989211,12773374.8645129,87
89,325MX,,,OKALOOSA,,,,,,,,,,,,,0,0,21115086.0382156,36634.9065360232,36634.9066358283,21115085.9593667,88
90,32321,BRISTOL,,CALHOUN,,,,,,,,,,,,,0,0,49484136.6544342,109638.200889931,109638.201331182,49484136.561303,89
91,32404,PANAMA CITY,,CALHOUN,,,,,,,,,,,,,0,0,11565217.397171,35332.3215030232,35332.3214668402,11565217.2508291,90
92,32420,ALFORD,,CALHOUN,,,,,,,,,,,,,0,0,137433.352371216,3608.68318479882,3608.68323867988,137433.398950806,91
93,32421,ALTHA,,CALHOUN,,,,,,,,,,,,,0,0,363219805.84787,167649.86169053,167649.861319419,363219805.704242,92
94,32424,BLOUNTSTOWN,,CALHOUN,,,,,,,,,,,,,5 to 9,-1,383514880.909088,202343.651419201,202343.650836543,383514880.856352,93
95,32430,CLARKSVILLE,,CALHOUN,,,,,,,,,,,,,0,0,204720808.841003,104112.002183502,104112.002058282,204720808.561461,94
96,32438,FOUNTAIN,,CALHOUN,,,,,,,,,,,,,0,0,15989505.0489044,33032.9588279814,33032.958629702,15989505.0423165,95
97,32442,GRAND RIDGE,,CALHOUN,,,,,,,,,,,,,0,0,26420461.7783508,26122.3702636442,26122.3699527614,26420461.5287692,96
98,32448,MARIANNA,,CALHOUN,,,,,,,,,,,,,0,0,337502.621673584,33027.0169820604,33027.0162351331,337502.784965944,97
99,32449,WEWAHITCHKA,,CALHOUN,,,,,,,,,,,,,0,0,174087706.577042,89153.9964765203,89153.9958533729,174087706.442035,98
100,32465,WEWAHITCHKA,,CALHOUN,,,,,,,,,,,,,0,0,18595292.7399902,69492.0989863765,69492.0991131841,18595292.8453512,99
101,32466,YOUNGSTOWN,,CALHOUN,,,,,,,,,,,,,0,0,237295971.380173,119901.524986513,119901.524814809,237295971.51896,100
102,324MX,,,CALHOUN,,,,,,,,,,,,,0,0,2256023.00953674,6794.17880054248,6794.17885835356,2256023.02161322,101
103,33067,POMPANO BEACH,,PALM BEACH,,,,,,,,,,,,,0,0,8870.2197265625,797.935706638648,797.935788781147,8870.21370994615,102
104,330MX,,,PALM BEACH,,,,,,,,,,,,,0,0,580090.401733398,54818.1919815304,54818.1919663259,580090.079721262,103
105,33327,FORT LAUDERDALE,,PALM BEACH,,,,,,,,,,,,,0,0,30851.7148284912,6498.68615051081,6498.68615942877,30851.7258239066,104
106,33401,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,61,61,14537521.0862579,18989.8793048221,18989.8790916644,14537520.9560833,105
107,33403,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,11,11,8479285.36914062,19907.6130809826,19907.6131075235,8479285.26496672,106
108,33404,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,45,45,19665277.8705292,38664.0230925887,38664.0232995,19665277.7806361,107
109,33405,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,5 to 9,-1,9383888.24746704,14686.7916032497,14686.7910401425,9383888.14841038,108
110,33406,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,61,61,23160648.8593597,34261.1511663844,34261.1507978264,23160648.8106994,109
111,33407,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,96,96,25733090.8535767,29065.1500754847,29065.1502151171,25733090.9902559,110
112,33408,NORTH PALM BEACH,,PALM BEACH,,,,,,,,,,,,,18,18,17495483.8276672,40383.1719053611,40383.1720458938,17495483.7800632,111
113,33409,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,5 to 9,-1,16849440.2321625,26418.8289031731,26418.8287383864,16849440.237632,112
114,33410,PALM BEACH GARDENS,,PALM BEACH,,,,,,,,,,,,,50,50,27852449.4072418,51549.8248968012,51549.8249134572,27852449.6046367,113
115,33411,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,51,51,112837666.50267,65623.0857656852,65623.0858208404,112837666.254131,114
116,33412,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,15,15,120325300.178406,64641.8695046792,64641.8696319704,120325300.171049,115
117,33413,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,12,12,20221829.2053833,26107.1963127267,26107.1961072815,20221829.203954,116
118,33414,WELLINGTON,,PALM BEACH,,,,,,,,,,,,,43,43,74417056.7749939,47738.5042643872,47738.5038874385,74417056.6693992,117
119,33415,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,38,38,19268004.6398315,24482.3358462495,24482.335820173,19268004.70844,118
120,33416,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,0,0,280940.034301758,2522.10242924758,2522.10241322943,280940.038737725,119
121,33417,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,29,29,16374504.488327,22609.9936010026,22609.9937681193,16374504.4947663,120
122,33418,PALM BEACH GARDENS,,PALM BEACH,,,,,,,,,,,,,31,31,107209228.179367,90520.8140548876,90520.8144739632,107209228.248718,121
123,33420,WEST PALM BEACH,,PALM BEACH,,,,,,,,,,,,,0,0,28332.1727600098,1268.36060686628,1268.36048834725,28332.1594005102,122
124,33421,ROYAL PALM BEACH,,PALM BEACH,,,,,,,,,,,,,0,0,38137.3086090088,1091.69887042581,1091.69892501284,38137.3269182932,123
125,33426,BOYNTON BEACH,,PALM BEACH,,,,,,,,,,,,,42,42,16793161.8345642,26867.6466928197,26867.6469768904,16793161.9118855,124
126,33428,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,54,54,22950189.1228943,21463.6542677977,21463.6541793824,22950189.2186636,125
127,33430,BELLE GLADE,,PALM BEACH,,,,,,,,,,,,,34,34,403410674.197113,171862.90335471,171862.902826659,403410673.852356,126
128,33431,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,24,24,20597311.4404449,31941.3012270427,31941.3012806371,20597311.2693191,127
129,33432,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,11,11,8267242.4596405,26438.1177904851,26438.1176237446,8267242.34177302,128
130,33433,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,66,66,24519224.0126648,22150.3487848963,22150.3486116248,24519223.82562,129
131,33434,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,19,19,19466873.7458344,21570.8491695907,21570.848995521,19466873.7001521,130
132,33435,BOYNTON BEACH,,PALM BEACH,,,,,,,,,,,,,99,99,13575124.3183899,32863.5930336709,32863.5926840929,13575124.2701494,131
133,33436,BOYNTON BEACH,,PALM BEACH,,,,,,,,,,,,,28,28,29841675.4995575,33447.7863396441,33447.7869999054,29841675.5032358,132
134,33437,BOYNTON BEACH,,PALM BEACH,,,,,,,,,,,,,50,50,28866557.7516632,24780.1294315377,24780.1293160641,28866557.7463064,133
135,33438,CANAL POINT,,PALM BEACH,,,,,,,,,,,,,0,0,238663738.704147,102519.498624368,102519.498490164,238663739.819344,134
136,33440,CLEWISTON,,PALM BEACH,,,,,,,,,,,,,0,0,284680702.978561,175019.644155085,175019.643443515,284680703.042538,135
137,33441,DEERFIELD BEACH,,PALM BEACH,,,,,,,,,,,,,0,0,6979.11308288574,836.80325810078,836.8033107419,6979.1143576785,136
138,33444,DELRAY BEACH,,PALM BEACH,,,,,,,,,,,,,37,37,12970941.8364716,19585.796373801,19585.7958577841,12970941.828036,137
139,33445,DELRAY BEACH,,PALM BEACH,,,,,,,,,,,,,41,41,21347683.7279053,21605.3723019342,21605.3722554098,21347683.6107179,138
140,33446,DELRAY BEACH,,PALM BEACH,,,,,,,,,,,,,53,53,48922852.5409851,28978.5942991813,28978.5945260766,48922852.6823358,139
141,33448,DELRAY BEACH,,PALM BEACH,,,,,,,,,,,,,0,0,1316.7547454834,228.15055381158,228.150651412965,1316.75453028409,140
142,33449,LAKE WORTH,,PALM BEACH,,,,,,,,,,,,,22,22,45610748.3646088,40626.5734856889,40626.5736314938,45610748.3742768,141
143,33458,JUPITER,,PALM BEACH,,,,,,,,,,,,,67,67,41306437.1725311,32623.1938039107,32623.1940440942,41306437.1842079,142
144,33460,LAKE WORTH BEACH,,PALM BEACH,,,,,,,,,,,,,30,30,9820084.68527222,15983.3493900561,15983.3496944957,9820084.782512,143
145,33461,LAKE WORTH,,PALM BEACH,,,,,,,,,,,,,44,44,19805642.6843414,26071.1166104217,26071.1166583373,19805642.74296,144
146,33462,LAKE WORTH,,PALM BEACH,,,,,,,,,,,,,40,40,20931142.2795105,38880.7483687414,38880.7479095571,20931142.2309972,145
147,33463,LAKE WORTH,,PALM BEACH,,,,,,,,,,,,,56,56,28305142.0670166,30112.2950851423,30112.2951567861,28305141.9880549,146
148,33467,LAKE WORTH,,PALM BEACH,,,,,,,,,,,,,41,41,48053548.9201508,33787.2175879741,33787.2175829298,48053548.8667376,147
149,33469,JUPITER,,PALM BEACH,,,,,,,,,,,,,5 to 9,-1,4610411.72195435,19289.4318494564,19289.4318676621,4610411.59156625,148
150,Unkno,,,MONROE,,,,,,,,,,,,,,,138543035.677292,751466.6151097,751466.615871797,138543036.300536,149
151,33470,LOXAHATCHEE,,PALM BEACH,,,,,,,,,,,,,15,15,797560348.987808,211500.408060594,211500.408547562,797560349.385621,150
152,33471,MOORE HAVEN,,PALM BEACH,,,,,,,,,,,,,0,0,22853.0795593262,10450.3919430891,10450.3919765743,22853.0778260417,151
153,33472,BOYNTON BEACH,,PALM BEACH,,,,,,,,,,,,,10,10,32727615.4857788,37096.6844240451,37096.684254669,32727615.5567172,152
154,33473,BOYNTON BEACH,,PALM BEACH,,,,,,,,,,,,,5 to 9,-1,18259481.7701111,19513.1609912619,19513.161049425,18259481.6804672,153
155,33476,PAHOKEE,,PALM BEACH,,,,,,,,,,,,,5 to 9,-1,107120549.124069,73649.1364191875,73649.1363750921,107120549.304932,154
156,33477,JUPITER,,PALM BEACH,,,,,,,,,,,,,16,16,15939841.2026825,30983.1298751739,30983.1296902383,15939841.2253531,155
157,33478,JUPITER,,PALM BEACH,,,,,,,,,,,,,10,10,241896784.944824,102915.70520283,102915.705540473,241896784.894218,156
158,33480,PALM BEACH,,PALM BEACH,,,,,,,,,,,,,17,17,13074331.2013855,41345.6414239251,41345.6414873435,13074331.2004332,157
159,33483,DELRAY BEACH,,PALM BEACH,,,,,,,,,,,,,18,18,7932139.79948425,39835.7162325458,39835.7163364758,7932139.75026248,158
160,33484,DELRAY BEACH,,PALM BEACH,,,,,,,,,,,,,97,97,16234723.8768921,18606.0667457259,18606.0667587739,16234723.9855795,159
161,33486,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,74,74,13991555.8384399,19625.9083896879,19625.9082334594,13991555.8984514,160
162,33487,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,20,20,16521036.6421509,30525.313772475,30525.3131618326,16521036.616103,161
163,33493,SOUTH BAY,,PALM BEACH,,,,,,,,,,,,,5 to 9,-1,216130655.277328,146281.009450889,146281.009792251,216130655.013164,162
164,33496,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,24,24,27742938.2781677,26120.0742284773,26120.0740274563,27742938.3716414,163
165,33498,BOCA RATON,,PALM BEACH,,,,,,,,,,,,,18,18,784490352.758057,161080.406944761,161080.406536341,784490352.213389,164
166,334MH,,,PALM BEACH,,,,,,,,,,,,,0,0,367345759.73526,78512.6563598197,78512.6562316832,367345759.732511,165
167,334MX,,,PALM BEACH,,,,,,,,,,,,,0,0,817147720.42363,303726.722015749,303726.722159331,817147720.898244,166
168,34956,INDIANTOWN,,PALM BEACH,,,,,,,,,,,,,0,0,156062223.003784,56295.1763029825,56295.1762741652,156062223.081463,167
169,34974,OKEECHOBEE,,PALM BEACH,,,,,,,,,,,,,0,0,609464.218048096,18875.6407985157,18875.6407821648,609464.153992461,168
170,34997,STUART,,PALM BEACH,,,,,,,,,,,,,0,0,2468967.79403687,10203.7603725848,10203.7603364921,2468967.82289088,169
171,349MH,,,PALM BEACH,,,,,,,,,,,,,0,0,369342.674514771,34288.8888573257,34288.8887426341,369342.181496172,170
172,349MX,,,PALM BEACH,,,,,,,,,,,,,0,0,390.332855224609,96.3061953258315,96.3063047115888,390.333829111743,171
173,32962,VERO BEACH,,ST. LUCIE,,,,,,,,,,,,,0,0,43290.0957641602,8723.80536188571,8723.80536579837,43290.1326704146,172
174,32963,VERO BEACH,,ST. LUCIE,,,,,,,,,,,,,0,0,97680.5858459473,3049.90345452211,3049.90344122751,97680.5594221056,173
175,32966,VERO BEACH,,ST. LUCIE,,,,,,,,,,,,,0,0,1571.24713134766,442.865265590088,442.865313407937,1571.24291223587,174
176,32968,VERO BEACH,,ST. LUCIE,,,,,,,,,,,,,0,0,3648231.77197266,39483.5378489622,39483.5379168501,3648231.86111539,175
177,34945,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,0,0,517772531.954697,131629.416014163,131629.416204652,517772531.278897,176
178,34946,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,<5,-2,38009378.0172119,35671.8587507487,35671.8586540817,38009378.1625526,177
179,34947,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,0,0,24927693.3125305,25181.046222932,25181.046270825,24927693.3432971,178
180,34949,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,<5,-2,30000230.2698975,59212.3025643392,59212.3021390141,30000230.1644104,179
181,34950,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,15,15,13374418.3094177,19101.6574644962,19101.6573508595,13374418.2759551,180
182,34951,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,14,14,64642220.2792053,43225.5107398222,43225.5108849886,64642220.1493271,181
183,34952,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,29,29,63823368.1327515,45950.9032488899,45950.9031656266,63823368.0597847,182
184,34953,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,31,31,74683288.7226257,41662.8275778912,41662.8274468738,74683288.4229653,183
185,34956,INDIANTOWN,,ST. LUCIE,,,,,,,,,,,,,0,0,38933564.4766541,53260.6775123661,53260.6773461488,38933564.8643111,184
186,34957,JENSEN BEACH,,ST. LUCIE,,,,,,,,,,,,,0,0,21067681.0908813,54319.9523206435,54319.9524438982,21067681.3969713,185
187,34972,OKEECHOBEE,,ST. LUCIE,,,,,,,,,,,,,0,0,114015759.257111,107727.727451977,107727.727521193,114015759.279412,186
188,34974,OKEECHOBEE,,ST. LUCIE,,,,,,,,,,,,,0,0,16424171.4309387,36017.6306498076,36017.6306893881,16424171.5500877,187
189,34979,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,0,0,31599.1096496582,711.069005869743,711.069064446344,31599.1148156512,188
190,34981,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,<5,-2,25770192.6994324,30550.0861772819,30550.0864201037,25770192.771312,189
191,34982,FORT PIERCE,,ST. LUCIE,,,,,,,,,,,,,12,12,44798011.9533997,45051.1649346085,45051.1647142091,44798012.0475795,190
192,34983,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,24,24,38425923.2617798,35429.6191730166,35429.6189076386,38425923.3369544,191
193,34984,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,5 to 9,-1,25773227.098877,32509.1288608874,32509.1289401095,25773227.1192166,192
194,34985,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,0,0,1288.03558349609,259.918968845204,259.919145009596,1288.036559419,193
195,34986,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,27,27,49626260.1891174,31509.4021670096,31509.401720769,49626260.1166521,194
196,34987,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,5 to 9,-1,287719152.124252,104395.555541902,104395.555227135,287719152.134413,195
197,34988,PORT SAINT LUCIE,,ST. LUCIE,,,,,,,,,,,,,0,0,7003.64978027344,435.890473900962,435.890445577971,7003.65039005172,196
198,34990,PALM CITY,,ST. LUCIE,,,,,,,,,,,,,0,0,3883028.57403564,15273.9262096616,15273.9261216443,3883028.43720747,197
199,34994,STUART,,ST. LUCIE,,,,,,,,,,,,,0,0,291434.913787842,2926.14905799748,2926.14905895635,291434.898912351,198
200,33523,DADE CITY,,PASCO,,,,,,,,,,,,,<5,-2,297072265.123917,122677.135986801,122677.136624103,297072265.193811,199
201,33525,DADE CITY,,PASCO,,,,,,,,,,,,,17,17,290200591.665024,143221.807194427,143221.807342819,290200591.135483,200
202,33540,ZEPHYRHILLS,,PASCO,,,,,,,,,,,,,<5,-2,80982661.2715912,58286.5472113412,58286.5475807973,80982661.6253436,201
203,33541,ZEPHYRHILLS,,PASCO,,,,,,,,,,,,,<5,-2,64255297.1544189,48221.4740962836,48221.4739616377,64255297.2378506,202
204,33542,ZEPHYRHILLS,,PASCO,,,,,,,,,,,,,5 to 9,-1,26877509.5441284,27863.5416609422,27863.542138472,26877509.5160405,203
205,33543,WESLEY CHAPEL,,PASCO,,,,,,,,,,,,,13,13,74540745.8209686,47151.1501232543,47151.1498640189,74540745.8428205,204
206,33544,WESLEY CHAPEL,,PASCO,,,,,,,,,,,,,12,12,73244135.4985352,50307.5513481609,50307.5512976722,73244135.4471658,205
207,33545,WESLEY CHAPEL,,PASCO,,,,,,,,,,,,,11,11,71184008.2035065,52782.8173961758,52782.8171766982,71184008.2568675,206
208,33548,LUTZ,,PASCO,,,,,,,,,,,,,0,0,858114.700012207,5282.07114509494,5282.07119408037,858114.779467664,207
209,33549,LUTZ,,PASCO,,,,,,,,,,,,,<5,-2,6384549.25482178,11150.8177391169,11150.8176988485,6384549.30312868,208
210,33556,ODESSA,,PASCO,,,,,,,,,,,,,0,0,46195901.0690765,36414.8421103372,36414.8418450808,46195901.1761373,209
211,33558,LUTZ,,PASCO,,,,,,,,,,,,,<5,-2,17542526.7668915,21330.5079295561,21330.5081474974,17542526.7653927,210
212,33559,LUTZ,,PASCO,,,,,,,,,,,,,<5,-2,13575590.6395721,21669.7260757636,21669.7259712497,13575590.7274385,211
